,Vote ID,File,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De,Subject,Final vote?,Author,RCV,Vote
6528,6531,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Decision on the discharge,,Non,Proposal for a European Parliament Decision,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,vote: decision (as a whole),1.0,0,RCV,+
6529,6532,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 25,0.0,Greens/EFA,RCV,-
6530,6533,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 25,0.0,S&D,RCV,-
6531,6534,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 26,0.0,S&D,RCV,-
6532,6535,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 26,0.0,Greens/EFA,RCV,-
6533,6536,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,"Paragraph 34, intro",0.0,Greens/EFA,RCV,-
6534,6537,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,"Paragraph 39, intro",0.0,Greens/EFA,RCV,-
6535,6538,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,"Paragraph 196, intro",0.0,Greens/EFA,RCV,-
6536,6539,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,"Paragraph 223, intro",0.0,Greens/EFA,RCV,-
6537,6540,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,After paragraph 223,0.0,GUE-NGL,RCV,+
6538,6541,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,After paragraph 223,0.0,GUE-NGL,RCV,+
6539,6542,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 296,0.0,S&D,RCV,-
6540,6543,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 296,0.0,original text,RCV,+
6541,6544,183.0,03.04.2014,2012 discharge: European Commission and executive agencies - Motion for a resolution,,Non,Motion for resolution,A7-0242/2014, 2013/2195/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6542,6545,183.0,03.04.2014,Court of Auditors' special reports in the context of the 2012 Commission discharge - Motion for a resolution ,,Non,Motion for resolution,A7-0222/2014,2013/2260/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 141,0.0,original text,RCV,+
6543,6546,183.0,03.04.2014,Court of Auditors' special reports in the context of the 2012 Commission discharge - Motion for a resolution ,,Non,Motion for resolution,A7-0222/2014,2013/2260/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 144,0.0,original text,RCV,+
6544,6547,183.0,03.04.2014,Court of Auditors' special reports in the context of the 2012 Commission discharge - Motion for a resolution ,,Non,Motion for resolution,A7-0222/2014,2013/2260/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 147,0.0,original text,RCV,+
6545,6548,183.0,03.04.2014,Court of Auditors' special reports in the context of the 2012 Commission discharge - Motion for a resolution ,,Non,Motion for resolution,A7-0222/2014,2013/2260/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6546,6549,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 40,0.0,original text,RCV,+
6547,6550,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,After paragraph 48,0.0,ALDE,RCV,-
6548,6551,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,After paragraph 48,0.0,ALDE,RCV,+
6549,6552,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,After paragraph 48,0.0,ALDE,RCV,+
6550,6553,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 49,0.0,original text,RCV,+
6551,6554,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 61,0.0,original text,RCV,+
6552,6555,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 61,0.0,original text,RCV,+
6553,6556,183.0,03.04.2014,2012 discharge: European Parliament - Motion for a resolution ,,Non,Motion for resolution,A7-0246/2014, 2013/2196/DEC,Committee on Budgetary Control,Budgetary control,Paragraph 61,0.0,original text,RCV,+
6554,6557,183.0,03.04.2014,"2012 discharge: 8th, 9th and 10th European Development Funds - Motion for a resolution ",,Non,Motion for resolution,A7-0176/2014,2013/2206/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6555,6558,183.0,03.04.2014,2012 discharge: European Council and Council -  Motion for a resolution ,,Non,Motion for resolution,A7-0189/2014, 2013/2197/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6556,6559,183.0,03.04.2014,2012 discharge: European External Action Service -  Motion for a resolution,,Non,Motion for resolution,A7-0199/2014,2013/2205/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6557,6560,183.0,03.04.2014,2012 discharge: Court of Justice-  Motion for a resolution,,Non,Motion for resolution,A7-0213/2014,2013/2199/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6558,6561,183.0,03.04.2014,2012 discharge: Court of Auditors-  Motion for a resolution,,Non,Motion for resolution,A7-0212/2014,2013/2200/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6559,6562,183.0,03.04.2014,2012 discharge: Economic and Social Committee-  Motion for a resolution,,Non,Motion for resolution,A7-0218/2014,2013/2201/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6560,6563,183.0,03.04.2014,2012 discharge: Committee of the Regions-  Motion for a resolution,,Non,Motion for resolution,A7-0226/2014, 2013/2202/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6561,6564,183.0,03.04.2014,2012 discharge: European Ombudsman-  Motion for a resolution,,Non,Motion for resolution,A7-0225/2014,2013/2203/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6562,6565,183.0,03.04.2014,2012 discharge: European Data Protection Supervisor -  Motion for a resolution,,Non,Motion for resolution,A7-0228/2014,2013/2204/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6563,6566,183.0,03.04.2014,"2012 discharge: Performance, financial management and control of EU agencies -  Motion for a resolution",,Non,Motion for resolution,A7-0237/2014,2013/2256/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6564,6567,183.0,03.04.2014,2012 discharge: European Agency for the Cooperation of Energy Regulators -Decision on the discharge,,Non,Proposal for a European Parliament Decision,A7-0208/2014, 2013/2240/DEC,Committee on Budgetary Control,Budgetary control,vote: decision (as a whole),1.0,0,RCV,+
6565,6568,183.0,03.04.2014,2012 discharge: European Agency for the Cooperation of Energy Regulators - -  Motion for a resolution,,Non,Motion for resolution,A7-0208/2014, 2013/2240/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6566,6569,183.0,03.04.2014,2012 discharge: Body of European Regulators for Electronic Communications -  Motion for a resolution,,Non,Motion for resolution,A7-0206/2014, 2013/2241/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6567,6570,183.0,03.04.2014,2012 discharge: Translation Centre for the Bodies of the European Union -  Motion for a resolution,,Non,Motion for resolution,A7-0205/2014,2013/2214/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6568,6571,183.0,03.04.2014,2012 discharge: European Centre for the Development of Vocational Training -  Motion for a resolution,,Non,Motion for resolution,A7-0207/2014, 2013/2208/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6569,6572,183.0,03.04.2014,2012 discharge: European Police College -  Motion for a resolution,,Non,Motion for resolution,A7-0240/2014, 2013/2229/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6570,6573,183.0,03.04.2014,2012 discharge: European Aviation Safety Agency -  Motion for a resolution,,Non,Motion for resolution,A7-0221/2014,2013/2219/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6571,6574,183.0,03.04.2014,2012 discharge: European Asylum Support Office -  Motion for a resolution,,Non,Motion for resolution,A7-0187/2014,2013/2245/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6572,6575,183.0,03.04.2014,2012 discharge: European Banking Authority -  Motion for a resolution,,Non,Motion for resolution,A7-0220/2014, 2013/2237/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6573,6576,183.0,03.04.2014,2012 discharge: European Centre for Disease Prevention and Control-  Motion for a resolution,,Non,Motion for resolution,A7-0224/2014,2013/2221/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6574,6577,183.0,03.04.2014,2012 discharge: European Chemicals Agency-  Motion for a resolution,,Non,Motion for resolution,A7-0229/2014, 2013/2233/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6575,6578,183.0,03.04.2014,2012 discharge: European Environment Agency-  Motion for a resolution,,Non,Motion for resolution,A7-0235/2014,2013/2212/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6576,6579,183.0,03.04.2014,2012 discharge: European Fisheries Control Agency-  Motion for a resolution,,Non,Motion for resolution,A7-0233/2014,2013/2232/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6577,6580,183.0,03.04.2014,2012 discharge: European Food Safety Authority-  Motion for a resolution,,Non,Motion for resolution,A7-0219/2014, 2013/2220/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6578,6581,183.0,03.04.2014,2012 discharge: European Institute for Gender Equality-  Motion for a resolution,,Non,Motion for resolution,A7-0230/2014,2013/2236/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6579,6582,183.0,03.04.2014,2012 discharge: European Insurance and Occupational Pensions Authority-  Motion for a resolution,,Non,Motion for resolution,A7-0232/2014, 2013/2238/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6580,6583,183.0,03.04.2014,2012 discharge: European Institute of Innovation and Technology-  Motion for a resolution,,Non,Motion for resolution,A7-0234/2014,2013/2242/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6581,6584,183.0,03.04.2014,2012 discharge: European Medicines Agency-  Motion for a resolution,,Non,Motion for resolution,A7-0227/2014,2013/2215/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6582,6585,183.0,03.04.2014,2012 discharge: European Monitoring Centre for Drugs and Drug Addiction-  Motion for a resolution,,Non,Motion for resolution,A7-0185/2014,2013/2211/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6583,6586,183.0,03.04.2014,2012 discharge: European Maritime Safety Agency-  Motion for a resolution,,Non,Motion for resolution,A7-0196/2014, 2013/2218/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6584,6587,183.0,03.04.2014,2012 discharge: European Network and Information Security Agency-  Motion for a resolution,,Non,Motion for resolution,A7-0194/2014, 2013/2222/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
6585,6588,183.0,03.04.2014,2012 discharge: European Railway Agency-  Motion for a resolution,,Non,Motion for resolution,A7-0209/2014, 2013/2228/DEC,Committee on Budgetary Control,Budgetary control,vote: resolution (as a whole),1.0,0,RCV,+
